tweet_id,customer_message,brand_reply,timestamp
2391829,Schade. Trotzdem vielen Dank für die schnelle Auskunft.,Bitte gerne 🙂,Tue Nov 14 10:34:44 +0000 2017
279466,なんと！本当に返品されるらしい（笑）こんなの初めて。 Amazonから、もう一度注文しろって言われた。ミニスーパーファミコン…,このたびは、ご迷惑をおかけし申し訳ございません。 本件についてご注文いただいたお客様に後日 SM,Fri Oct 06 09:00:33 +0000 2017
2511467,Just a charge,What Amazon website is your account on? .co.uk? ^JJ,Mon Oct 30 06:00:22 +0000 2017
1564993,wasn't informed of my delivery plus my product was left outside in the rain! #amazon #amazonprime,I'm so sorry about this. Have you had a chance to look into return / replacement options here: ^GR,Sat Nov 04 14:34:06 +0000 2017
1124883,Amazon a fraud company,Apologies for the trouble with the orders. I'd like to take a closer look at this and help. Please fill in your details using the link: and I'll get in touch with you soon. -AK,Sat Nov 25 11:26:36 +0000 2017
1220895,"I just purchased a kindle book that was $10.99. It said on the page that it had a $3 dollar ebook credit to use, so I figured it would be $8. On my card I only had $8.02. I just looked &amp; I was charged $10.99 for the book.",Sorry for the frustration! Let's take a closer look into this with you in real time here: ^JZ,Wed Oct 25 15:17:18 +0000 2017
1263977,you've taken £7.99 out of my account... but I've already paid for a years prime membership in full on the 7th this month??,"Hmm... that's odd. What's does your statement show the charge ""description"" as? ^MJ",Thu Oct 26 11:24:46 +0000 2017
1110752,hola cuando me inscribi era para ayudar en el Sismo. pf no m interesa la membresia Prime D9NNGV8YJE75AC88FNN1,"Hola, Ximena. Puedes cancelar tu membresía de Amazon Prime de la siguiente manera: ^JQ",Tue Oct 24 01:54:23 +0000 2017
446787,que terrível? como um dino dessa tamanho consegue se sustentar só com essas frutinhas?,"🙈Ele não só come frutinhas,não.🙊 Acabamos de descobrir que o Ruperto quebrou o seu regime!😱😋 ^HC",Thu Nov 30 20:04:21 +0000 2017
1057953,"After 7 years, i am finally canceling my Prime Membership. Recent delivery issues and poor packaging have made it more of a hassle than a convenience.",I'm sorry for the poor experience you had with us. Have these delivery issues been occurring with a specific carrier? ^VS,Sat Oct 14 21:23:00 +0000 2017
2269208,Never again will I order from Germany after they crushed me by not delivering on their promise to deliver new album yesterday #Reputation #Ironic,I am sorry to hear that. Have you already have contact with our customer service? Kind regards ^NW,Sat Nov 11 08:56:19 +0000 2017
2789127,"Hola ! Me llegó una notificación de de una compra por $5,929 a las 8.00 am aprox, que yo NO hice, en ! ¿Me pueden ayudar? Ya llamé a mi banco para proceder como corresponde. Por favor Amazon, ¡No aprueben la compra!","Hola, Alan. Por este medio no tenemos acceso a tu cuenta, por lo cuál te recomendamos que contactes con nuestro departamento de Atención al Cliente en el siguiente enlace: para revisar con más detalle tu cuenta. ^AA",Tue Nov 21 19:35:22 +0000 2017
746704,"Bonsoir, le 11/10 mais j'y crois plus trop",Avez-vous contacté notre service client afin de remonter l'information au service concerné ^ME,Wed Oct 11 16:59:38 +0000 2017
2767488,いつもお世話になっております。今後もよろしくお願いします。,おはようございます。Amazonです。リプライありがとうございます！こちらこそどうぞよろしくお願いいたします(*´ω`*) SK,Tue Nov 21 14:51:27 +0000 2017
440486,really does have the best customer service. Ridiculously good.,"Hey, thanks for the shout-out, Rachael! We do what we can for our customers! 😍 ^LB",Wed Oct 25 17:32:08 +0000 2017
1651550,sent a message to you in detail. need a quick response as all of these gift if for my son's bday today,We have received your details. We are working on it and will get back to you with an update at the earliest.^HR,Mon Nov 06 07:32:34 +0000 2017
121970,"Por Amazon Logistics, me dicen que ya mero pero no lo han reprogramado. No quiero trato preferente pero por algo pague prime para recibir mis pedidos al día siguiente o si no lo puedo recibir una reentrega al otro día :(",¿Has entrado en contacto con nuestro Servicio al Cliente para obtener más detalles? Lo puedes hacer a través del siguiente enlace: ^JQ,Fri Nov 24 00:09:17 +0000 2017
652129,Hello! I canceled my Amazon prime on September 23rd and was told I would get the refund on my card in 3-5 days and it's still not there. Help?,Thanks for reaching out! We'd like to look into this with you by phone or chat. When you have a moment please get in touch with us here: ^KJ,Wed Nov 22 21:49:05 +0000 2017
1099638,"Order no# 408-1507459-3023556,received defective item# no refund initiated#one week gone# making Indian fool#","Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^AK 3/3",Sun Oct 15 07:08:12 +0000 2017
322602,help me to get the refund in order no 402-1224899-9111548. delivered product have manfg defects and battery drain etc issues,I'm sorry for the trouble. Please fill in your details here: and we'll contact you at the earliest. ^AU,Sat Oct 07 13:59:02 +0000 2017
1645642,I️ just got my order within 2 hours from and all I️ can say is the game is forever changed 🤯,We're glad that you like our service. Happy shopping :) ^SM,Mon Nov 06 01:49:27 +0000 2017
1137387,No I haven't that's why I am reaching out to you,You can find all the details sent by us here: If you are still unable to find the 1/2 ^SH,Wed Oct 25 06:14:31 +0000 2017
991682,"Nope, no emails. Should I have received any?",We just wanted to see if you received a survey. Please keep us posted when you hear from us on the 16th. ^GR,Sat Oct 14 13:25:14 +0000 2017
1603546,Yes I hav Spoken wit the cxt service and still no order. This is so bad. It was my wife's bday gift. Cant go out as they wld deliver anytime,your details from the link here: to assist you accordingly. (2/2)^HR,Sun Nov 05 10:23:56 +0000 2017
985158,Extremely disappointed by your customer service. Not the right way to treat your regular paying customer.,I'm sorry for the any unpleasant experience you had with our support team. Kindly elaborate and we'll look into this. ^GK,Sun Oct 22 10:30:12 +0000 2017
988886,. I bought a vinyl LP and apparently I can get a rip to download to my mp3 player. Your music section is too chaotic to find it,"Hi, sorry to hear that. How long has it been since you placed the order: ^JJ",Sun Oct 22 12:30:08 +0000 2017
2236343,Why is amazon charging me for prime and kindle when I never signed up for this?? 😤,I'm sorry for the unexpected charge! You'll be able to cancel the Amazon Prime Membership at this link here: ^VS,Fri Nov 10 17:51:17 +0000 2017
15299,I have replied to the email... lets see if I can get positive and useful response atleast once after so much escalation,Thank you for confirming. You should hear an update from us soon. Keep an eye on your mailbox. ^MP,Wed Nov 01 17:56:10 +0000 2017
936118,Getting some really really bad service from at the moment with their delivery drivers being LIARS! How can they say they tried to deliver my items and NOT leave a card. Plus I was home when this happened!!!,I'm sorry for the delay! Have you been able to report this to us: ^EP,Fri Oct 13 23:03:42 +0000 2017
1749488,"when I pay for something to arrive before 1pm with Prime, I expect it to arrive before 1pm. Disappointed is an understatement!",I'm sorry you haven't received your order yet! What is the current status of the order: ? ^DD,Tue Nov 07 17:39:55 +0000 2017
2784463,What’s the point of prime next day when you get an email at the end of the day saying it’s not coming and to wait another day or 2. Up to 3 days in total for delivery when I pay for a service of next day. Not good customer services,"Terribly sorry for the delay, Glenn! We strive to get your orders to you in the time frame we promise, although unforeseen circumstances could cause delays. Have you noticed a trend in your orders arriving late? ^JZ",Tue Nov 21 18:22:32 +0000 2017
526524,"Habe gestern Nacht mit Schlagseite per Prime Now den Wochenendeinkauf getätigt. Wird gleich geliefert. Seien Sie gespannt, meine Damen und Herren...",Schlagseite? Wochenendeinkauf? 😬😃😂 Das hört sich sehr interessant an! :-) Bitte halt uns auf dem Laufenden! ^AK,Sat Dec 02 07:18:05 +0000 2017
2337551,Ridiculous ! 25th!! Ordered on 18th. What am I paying for exactly with prime?!,Sorry to hear of the delay. Please let us know if it doesn't arrive by the revised delivery date. ^BM,Fri Oct 20 07:03:35 +0000 2017
2843692,"To be quite honest I didn't take any note of a date at checkout, it was in stock and it was prime so assumed it would be next day delivery like it always has for me.","During this busy period, some deliveries may take slightly longer than usual. This is because these two weeks have now become the busiest shopping period of the year. You can learn more about how deliveries work during this time of year here: ^TH",Mon Nov 27 17:26:44 +0000 2017
1535508,I don’t know yet. They just reordered my item. But the original provider was UPS.,Please keep us posted! We want to make sure you receive your item. ^AG,Tue Oct 17 02:20:01 +0000 2017
279890,Everytime i tweet i get a link and i filled the details but there is not any solution given to me till date.,"If you've shared your details, you should've received a correspondence from us. Kindly check: ^AK",Tue Oct 10 08:14:43 +0000 2017
2199105,"Thanks for the quick response. I made a couple of purchases just before I received the email about the blocking, I got charged in my Visa about those purchases, will this means I still will receive the products?","We don't have access to your Amazon account via Twitter to check that out, however you can ask our CS via: __email__",Thu Oct 19 14:27:23 +0000 2017
898724,- Complaint (docket no. 476149) raised against &amp; its worst services. Kindly check &amp; do needful.,Apologies for the delay with the refund. Kindly respond to the email sent by the Social Media team. 1/2 ^EM,Sat Oct 21 02:37:55 +0000 2017
1564980,Yes. I did. And they are saying it is going to be refunded till 13. What's the point of saying '3-5 days to refund?',"I get your disappointment. However, these time lines are the maximum time your bank need to process your refund. 1/2 ^NK",Sat Nov 04 14:58:51 +0000 2017
617011,"Yeah! I totally understand that, but instead of sending it from Gurgaon to sonipat and again to Gurgaon in 2 days, would have been lot easier to deliver to delhi which is way nearer. All this would have ended in a delighted customer coz i need the product desperately before Sat.","We'll try to deliver the products as early as possible. However, request you to wait till the estimated delivery date. ^KA",Wed Nov 22 16:51:34 +0000 2017
607272,ORDER # 404-3142682-1253930 ORDER # 404-2745534-6187529 ORDER # 404-6906872-3075539 ORDER # 404-7245302-2843518 NOT DELIVERED YET WORST SERVICE,"We ship the products to meet the estimates. Could you let us know If we have missed the estimated delivery date on these orders? Also, please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^NK",Wed Nov 22 11:39:24 +0000 2017
2308350,I have yet not receive any update from your end neither have received my order. Please let me know weather you are going to resolve my problem ? #AmazonIndia #amazonfraud #amazoncheat #cheatingcustomers #CustomerExperience #CustomerService #ecommerce,We have sent a correspondence to your registered email ID. Please check and do the needful. ^AH,Thu Nov 16 02:51:49 +0000 2017
2905248,amazonめーるこやん。 支払いできやん さてどーする。,お支払い番号は商品によって発行時期が異なります。また、発行済みの場合には、アカウントサービスの注文履歴から番号を確認することが可能です。発行タイミングなど詳しくは、リンクのヘルプをご参照ください。 TN,Tue Nov 14 08:43:11 +0000 2017
120243,“Return started Your refund will be processed”. I confirmed with customer service it arrived last Tuesday 11/14,We'd love to look into this with you but can't see your order through Twitter. Please reach out to us by phone or chat here: ^DD,Thu Nov 23 22:48:33 +0000 2017
465812,I know it’s the holiday season but it’s ridiculous that I ordered something on Monday and won’t get my package till Sunday. As prime member it’s kinda frustrating/ruined a birthday presents surprise.,"I'm sorry for the wait! Just to confirm, has the delivery date been changed or delayed since the order has been placed: ^EP",Fri Dec 01 04:25:26 +0000 2017
1302337,The items box looked slightly damaged. Im pissed,We'd like to look into our available options! Please reach us here: ^AG,Fri Oct 27 01:02:14 +0000 2017
762464,"Yes. But it's , and they are terrible and their drivers don't actually come by.",Please give us a call here: so we can take a look into this with you! ^TR,Wed Oct 11 21:03:18 +0000 2017
2979600,Worst service by Returned 2 prouducts around 14 days ago but doesn't came to receive till now (1),"Please don't provide your order details, as we consider it to be personal information. Our Twitter page is visible to the public. (2/2) ^VM",Thu Nov 30 03:59:14 +0000 2017
2828076,Hi. One of my orders wasn't delivered but your app says it's been delivered. How do we fix this?,I'm sorry to learn about the tracking update issues; did you happen to escalate this to our support team here: ^VN,Mon Nov 27 10:54:09 +0000 2017
2279439,How many more years u need ??,You must have received a correspondence from our end. Kindly check the same here: ^JS,Sat Nov 11 16:53:55 +0000 2017
1723300,わかりました！ありがとうございます！,とんでもないです。どうぞよろしくお願いいたします。TN,Tue Nov 07 09:13:14 +0000 2017
1599256,annoyed that my NEW book arrived bent and creased today.,I'm sorry for the inconvenience! Available replacement and refund options can be found here: ^DW,Sun Nov 05 03:43:48 +0000 2017
307891,It has been 2 months that's why today I tweeted,That's unusual. Let us investigate this further and help assist. Please drop your details here: (1/2) ^VM,Sat Oct 07 02:00:39 +0000 2017
1248315,you can check my last 7 order in those i have faced issues in 6 orders for delivery ... Mo 9426890231 not get enough response,Please don't provide your mobile number as we consider it personal information. Our twitter page is visible to public. ^SQ,Thu Oct 26 02:00:18 +0000 2017
2435206,I returned an item with missing screws to Amazon at cost of £8.39. Disappointed to receive only £4.75 back in refund. See pic.,So sorry for the problems regarding your refund! Let's take a closer look into his in real time here: ^JZ,Sun Oct 29 14:16:47 +0000 2017
1363797,has lost the last three packages I've bought in the mail... HEATED,"I'm terribly sorry, Kayla! Have you reported this to us: If so, what options were offered? ^SH",Fri Oct 27 19:09:27 +0000 2017
350344,"Who needs your apologies, am hearing your escalations from last 2 weeeks. If you are reply via email why do you ask me to fill contactnumber","I understand that waiting can be tiresome. In this case, kindly revert to the email you've received from our team. ^AP",Wed Oct 11 12:59:32 +0000 2017
432897,"i dont have a delivery date, it says you dont even have it yet","You will be notified by e-mail as soon as we have an update. For additional help, contact us: ^AF",Tue Oct 10 17:50:59 +0000 2017
2600920,hi this one of your prime customer . I am really facing bad experience since I have purchased your prime membership. Your orders get delay and your cx R.E.M. is pathetic. I really loking frwd to speak to higher in ur company as I amfrustrated __email__,Looks like you had an unpleasant experience with the recent delivery of your order. Let me investigate this further and help assist. Kindly fill in your details here and we'll reach out to you for assistance. ^VM,Fri Nov 17 06:57:46 +0000 2017
179273,"As you can appreciate this is slightly confusing, with all orders having been cancelled and makes me think I'm trapped in a process failure",Hi - we are investigating and will be touch ^TD,Wed Oct 04 09:51:22 +0000 2017
219183,"Hey, - Please stop packing Blu-rays loose in the same box as heavy items. Two discs showed up (late) today and they're destroyed. 😑",Packaging feedback can be left in Your Account to help us improve here: (2/2) ^EP,Thu Oct 05 02:06:56 +0000 2017
52909,"that awkward moment you’ve recently moved 🏠 and you get your delivery sent to the wrong address (correct street, wrong number)",If the address is outdated the parcel will usually be returned to us by the carrier. See more here ^TG,Wed Nov 01 18:28:04 +0000 2017
622385,"seeing as your regular customer services have failed me, I'm having many problems with Amazon logistics delivering to my address and need an urgent resolution. Is there anyone UK based who can help?","We'd like to try and help out Alex. When you reached out to us, what information/options were provided to you? ^VS",Wed Nov 22 17:47:10 +0000 2017
2289855,It’s giving me a download error for various music. Isn’t that the point of a music streaming service?,"We're more than happy to troubleshoot with you in real-time. We're available 24/7 via Phone, Chat, and E-mail here: Thanks for reaching out! ^EZ",Sun Nov 12 06:47:44 +0000 2017
1035138,Already did ! No proper response from your end #poorservice,I'd like to take a closer look into this. Please fill in this form: and I'll revert shortly. ^SQ,Mon Oct 16 17:46:32 +0000 2017
529212,"When will you LISTEN to your customers? This email should not have been sent. If you used an ounce of intelligence &amp; look at the sequence explained. It's so irritating to be accused by you of the customer being the problem, when it's you","Sorry to hear that, Samantha. Can I ask what the latest tracking update has been? You can check here: ^TI",Sat Dec 02 09:58:12 +0000 2017
128791,"Is it true that PAV Garudavega movie is coming up in . If yes, may I know when.",We don't have any announcement yet. We’re constantly adding new content to our library. We will let you know when the content is available. Stay tuned to our website. ^JS,Fri Nov 24 04:49:10 +0000 2017
1288154,"Hey, how I can get a original invoice download for the warranty of the gadget.",You can find the steps to download or print an invoice here: ^SQ,Thu Oct 26 19:23:34 +0000 2017
833947,Estimated daye is from 12th to 16th..,I request you to wait till the estimated delivery date. The product should be delivered. ^PR,Fri Oct 13 07:46:02 +0000 2017
1273398,Thanks for your quick reply! I’ve spoken to customers services and it’s all sorted!,Great to hear! We are always here to help out! ^MH,Thu Oct 26 15:27:02 +0000 2017
1578420,Please ensure refund or reshipment of the product ordered .. contact me at 9738050005,"Please don't provide your details, we consider it personal information. Our Twitter page is visible to public. ^HD",Tue Oct 17 17:46:57 +0000 2017
958804,iPad用Amazonアプリですが、アップデート後、今まで対応していた「縦画面・横画面」が「縦画面固定」となっておりますが、これは「仕様」でしょうか。設定ののミスでしょうか。,iPad版のAmazonアプリが縦画面に固定される件について、修正された新バージョン（9.21.1）がApp storeでリリースされました。お手数ですが、Amazonアプリのアップデートをいただき、問題が解決していないかご確認ください。 MH,Sat Oct 21 15:48:16 +0000 2017
343736,"estou lendo Star Wars: Ascensão da Força Sombria, livro adquirido com vocês 👏🏻👏🏻","Olá, Diogo! Um livro legal demais, espero que você esteja curtindo da leitura dele! :D ^CR",Mon Nov 06 20:44:34 +0000 2017
122725,"I am looking for answers for non delivery of my product and also pathetic customer relationship attitude of Amazon inspire of shopping so much.I had booked item on 10 Nov it was to be delivered on 17th but till date no delivery,have spnk to Amazon assistance,most sweet spkg guys",I'm sorry that you haven't received the product yet. Kindly share your details here: and we'll look into the issue for you. ^GD,Thu Nov 23 15:10:46 +0000 2017
1303691,I have Amazon Prime but I can't figure out how to get to the NFL game on the Roku app. Help?,"Hi Patrick! Just to verify what your problem is, you're having issues bringing up the game with Prime Video on your Roku? ^JD",Fri Oct 27 01:19:01 +0000 2017
314731,what is contact number or blog page for questions on UK prime,Hey Rd- Anything which we can help you with here? You can contact us via phone here: ^NV,Sat Oct 07 06:46:40 +0000 2017
2886508,still waiting for my package apparently left Preston at 9:45 another day wasted sat in waiting,"Hey Tammy, is your order marked as out for delivery? Orders can be delivered up until 9pm.^PJ",Tue Nov 28 12:31:18 +0000 2017
468748,"Can you let me know where will be the list announced i.e., on which social platform or any specific url ? So I can check it on time ..",You may check the updates on the winner's list here: ^SC,Fri Dec 01 06:34:23 +0000 2017
2840167,It seems your subscription button is breaking the add to cart button on several of your pantry items. Clicking one time purchase is not working. I just need one!,We're here to help! Which product are you trying to purchase and what device are you using? Please let us know! ^FD,Mon Nov 27 16:36:33 +0000 2017
2417630,08385958668 my cell no and I am your regular customer but I am in fix what can u do for me,"Twitter being a Social platform, we will not be able to make a call here. I request you to kindly fill in your 1/3 ^PR",Sun Oct 29 12:23:07 +0000 2017
515273,"No me llegó el xenoblade 2, estoy muy decepcionado, nunca me habías fallado en la fecha de entrega :(","¡Hola! Sin compartir información personal ni confidencial, ¿Podrías indicarnos si el producto es vendido directamente por Amazon o si ha sido vendido por un vendedor externo? ^PC",Sat Dec 02 00:47:18 +0000 2017
1345605,My favorite is when completely ignores their prime shipping and bumps your Halloween costume delivery to after Halloween,I'm sorry to hear this. What's the date given in your confirmation e-mail and in Your Orders: ^LI,Fri Oct 27 16:43:37 +0000 2017
127953,yea you'll reach out to after 10 or 20 days,"I understand your concern, Apeksh. We're working on it and we'll get back to you with an update soon. ^SY",Fri Nov 24 07:34:58 +0000 2017
921514,Already done .,Apologies for the experience. Please share your details here: I'll reach &amp; assist you. ^SV,Sat Oct 21 18:15:33 +0000 2017
2838565,STOP CHARGING ME FOR PRIME WHEN I NEVER SIGNED UP FOR PRIME. I AM TOO BROKE FOR THIS. CHILL.,I'm sorry about the unexpected charge. To check options for your Amazon Prime membership go here: ^AN,Mon Nov 27 15:39:24 +0000 2017
2943123,No I've had nothing as yet.,Oh no! What does the current tracking on the order state? You can find that information here: Please be sure to let us know! We're here to help. ^TG,Wed Nov 29 14:37:27 +0000 2017
754574,how is the customer service so good every other time but horrendous now?,Hey there! Sorry to hear you're having a rough time. What is the issue you are experiencing and how can we assist? ^JD,Wed Oct 11 15:18:20 +0000 2017
301039,Do you know when I will get contacted as the email said 24 hours,I've requested an update for your account. You should be contacted during regular business hours. ^EZ,Fri Oct 06 21:24:15 +0000 2017
415734,"#Amazon broke my heart today, I didn’t get my package in two days. 😢 lol",It's never our intention to let you down! What's the delivery date shown in Your Orders here: ^JM,Tue Oct 10 01:53:15 +0000 2017
2432718,Thanks. Sony Bravia KDL 46W905A,Thank you for letting us know! Our first step will be to have you log out and then to log back into the app. Let us know if this resolves the issue! ^DA,Tue Nov 14 21:17:33 +0000 2017
2241964,Cuando pides algo a para hoy y te lo envían mañana...,"Hola Antonio. Lamentamos saber del inconveniente. Ya te has comunicado con la compañía de transporte? Si no lo haz hecho, accesa este enlace: ^JJ",Fri Nov 10 19:46:50 +0000 2017
418168,"There is a bug on clicked account&amp; lists, no action",Thanks for telling us! Which device are you experiencing this issue on? Have you tried clearing cache and cookies? ^WT,Tue Oct 10 03:39:30 +0000 2017
1153234,#AmazonIN why there is no option for address change after placing an order and cant connect to you on customer care no also.,Please report this to our support team here: and we'll look into this. 2/2 ^HD,Sun Oct 15 17:29:03 +0000 2017
770069,"I found what I think was a stolen package on my front yard, but the label was torn off. Can you help track down the owner?",Hi Sam! Thanks for letting us know about this! Can you confirm the carrier and if the tracking number or bar code still visible? ^FR,Wed Oct 11 23:00:57 +0000 2017
2304054,Sadly Prime.,I'd like to have a member of our team look into this for you. Please send us the order details: ^EB,Thu Oct 19 21:22:27 +0000 2017
1384344,"Yaa.... Twice n CC even allocated me 2nd date on 27 , but as usual no one come for pickup n even no calls from ur logistics partner",Kindly share your details here: and we'll check. ^GK,Sat Oct 28 08:40:15 +0000 2017
533245,マジかよAmazonやるなぁ,ごゆっくりお楽しみくださいませ～♪ ヾ(´ε｀*)ゝ TN,Sat Dec 02 11:32:05 +0000 2017
947194,"comprei vários livros ontem na e chegou tudo hoje em menos de 24hrs (sem eu pagar mais), melhor lugar pra compras online sim &lt;3",Que notícia boa! Desejamos que desfrute muito a leitura desses livros maravilhosos. Grande abraço! 🌈✨😊 ^AZ,Sat Nov 25 16:24:43 +0000 2017
2578473,"hi! Have received 2 x parcels from you today - one something I ordered, one not. Please let me know if there’s been a mix-up, and how we can fix this",Hello! I'm so sorry about the mix-up! Please get in touch with us here: so we can get this sorted out for you! ^JY,Thu Nov 16 21:30:46 +0000 2017
2317661,"hiya I have sent you a DM to help me with something, thanks x","Great, we will reply to your DM momentarily! ^KI",Mon Nov 13 09:15:05 +0000 2017
2438460,Amazon. That’s why I was so concerned and tried to bring it to their attention.,"We'd like to look into this for you. At your earliest convenience, contact us here: ^LI",Wed Nov 15 22:33:57 +0000 2017
2337974,Not good company Amazon,You'd receive an update soon. We appreciate your patience. 2/2 ^EM,Fri Oct 20 07:12:05 +0000 2017
1558709,I have already replied on your mail.,"Thank you for the reply, Vijay. We've received your correspondence. We'll check your concern and reach you soon. ^SV",Sat Nov 04 17:25:36 +0000 2017
105175,vous comptez me rembrouser quand au juste?,"Bonsoir, pouvez-vous m'expliquer la situation ? ^KD",Thu Nov 30 18:21:31 +0000 2017
31336,おはようございます。 どうやら同じ県にある amazonからの発送だったので！ 今朝、追跡できました。 お騒がせしました。😅,おはようございます。ご確認いただけたとのこと、安心いたしました。 またご不明な点などがございましたらご遠慮なくお知らせください。MH,Wed Nov 01 23:46:42 +0000 2017
1164596,my aunts account was hacked &amp; her gift card credits stolen. No satisfaction from customer service.,"Sorry to hear this happened to your aunt, Paige. What options where provided she contacted us? Happy to help further. ^BT",Tue Oct 24 16:38:51 +0000 2017
1478898,This is the 12th time in the past 6 months that is apologising for late delivery! Talk about consistency. And till when am I supposed to be without my phone which I hv left home for exchange?,I get your disappointment. I'll forward your feedback to our team internally get it reviewed. Request (1/2) ^GK,Fri Nov 03 06:00:48 +0000 2017
661476,package never arrived and I cannot get a tracking number form the site. Second time this gas happened in 2 mo's. Please help.,I'm sorry your package has not yet arrived. We're here to help! Please let us know current tracking information and who the carrier is. You can find that here: ^SE,Thu Nov 23 04:23:34 +0000 2017
57430,"Finally got Echo in India. However, unable to update my location to Mumbai India.","That is unusual, Could you please let us know the error that you are receiving ? ^KS",Wed Nov 01 19:56:06 +0000 2017
1286420,Graciaaaaaaas,"Con mucho gusto, estamos para servirte. ^JQ",Thu Oct 26 18:52:24 +0000 2017
1717969,"Inconsistent UI, and CVV field missing in the credit card payment section.","Sorry for the trouble with the payment, Swapnil. Please report this to our support team here: ^HD",Tue Oct 17 18:11:15 +0000 2017
2403965,Put in an Amazon Prime Now order for all my sickly cold/flu needs for when I get home. No need to stop and infect others. I’ve got this #adulting thing down.,"We've got your back, hope you feel better! ^BG",Tue Nov 14 14:16:49 +0000 2017
2945568,"They’re contacting the carrier (again) to ask them to deliver the package (again). That was what they said would happen yesterday, and yet. :(",Did we ask you to wait another day for the delivery? Who's the carrier (can be found here: ^MG,Wed Nov 29 16:47:26 +0000 2017
348222,"sir, I had requested for returning my defective product 6 oct 2017 but untill now no any action has been taken. Pls take care.",I'm sorry for the hassle. Please reach out to our support team here: We will look into it. ^SB,Sun Oct 08 06:27:03 +0000 2017
2019906,Amazonさん知らないうちにプライム会員だった件wwwww,(2/2)更新後に特典の利用がなければ、キャンセル手続き後に年会費を返金いたします。詳しくはこちらをご確認ください。 引き続きご利用いただける場合は、存分に特典をご活用ください。MH,Sun Nov 05 01:36:41 +0000 2017
2668694,fire TV stick を手に入れたら、一気に我が家が文明開化した！,(*ﾟﾛﾟ)ﾊｯ!! 文明開化ですかっ!! Fire TV Stickがお客様のお宅でお役に立てたら嬉しいです。どうぞ末永くかわいがっていただけますように… RI,Sun Nov 19 10:43:50 +0000 2017
2102627,Your delivery guys are increasingly getting rude and unprofessional. Second time we had this Issue,I'm sorry for the unpleasant experience with the delivery. Kindly share your details here: 1/2 ^AP,Wed Nov 08 11:18:58 +0000 2017
2866049,It's your company who's delivering the package. AMZL US,I'd like my team to look into this with you further. Please use the following link to send us as many details as possible: ^DO,Tue Nov 28 00:30:10 +0000 2017
1889423,i am a prime user n still getting the delivery late.order 4__credit_card__ is special for me so delivery it on 20oct plz,We ship the packages to meet the estimated provided while placing the order. Kindly wait and I'm sure it'll be delivered. ^MM,Wed Oct 18 11:23:41 +0000 2017
2115576,", a bit eager aren't we! Accepting and confirming a delivery date when the payment hasn't gone through. Meaning it didn't arrive because you needed new card details. Seriously. Don't confirm something if you haven't got what you need.","We won't charge your card until the order ships. To confirm, was your payment declined? Please let us know, Emile! ^FD",Wed Nov 08 17:19:52 +0000 2017
450774,Me dijeron que pedí algoby por eso es el cobro.. pero pedí 2 cosas y tengo 3 cobros diferentes .. de diferentes cantidades,"Este cobro podría tratarse de una autorización, te dejamos la siguiente información que explica bien de qué se trata: En este caso, te recomendamos contactar con tu banco, para verificar si se trata de una autorización. ^ES",Thu Nov 30 21:32:41 +0000 2017
1120495,5 #kannada movies in - #UTurn #Thithi #RamaRamaRe #OnduMotteyaKathe #Kahi ... - you guys should wake up,Regional content is an integral part of our content in India. Please stay tuned as we expand our content selection. ^HA,Sun Oct 15 12:55:28 +0000 2017
588663,thanks for the insult,"Sorry to hear that, Robert. Without revealing any personal information, can you tell me a bit more about what happened?^TI",Sun Dec 03 15:56:03 +0000 2017
1491759,Amazonから荷物届いたわ… 毎月恒例のケース買い,Amazonをご愛顧いただきありがとうございます！( *´艸｀) EK,Fri Nov 03 09:50:01 +0000 2017
1832092,why is my order delayed? I'm a prime member &amp; d time i placed the order it showed expected delivery by 8th Nov &amp; now it says delayed &amp; should reach by 12th the product has already reached Mumbai still why a delay..i want it today anyhow,Sorry to hear about the tracking of your order. Let us look into it. (1/2)^HR,Wed Nov 08 05:00:41 +0000 2017
1490270,So I bought a wireless charger from and they delivered me 2 cooking thermometers... 🤔🤔🤔,"Hmm, that's odd! 🤔 You can let us know you've received an incorrect item (or in this case two) in the Online Return Center here: Let us know if you need any additional assistance, we'll be here! ^EA",Sun Nov 26 02:11:00 +0000 2017
286349,I want to return an item but I am unable to do so and helpless .. please help me,Certainly. You can visit this link to return the product. ^SM.,Fri Oct 06 14:16:46 +0000 2017
861290,Already done boss. In touch with them since 10 days.hopefully they are also as fast as digital team..,"Sorry for the hassle, Saurabh. Please fill this form: and I’ll contact you at the earliest. ^NK",Fri Oct 20 17:24:56 +0000 2017
2267186,Leider passiert das viel zu oft wenn mit #AmazonLogistics versendet. Und dafür zahlt man für Prime...,Melde dich bei uns im Amazon.de Social Media Team: Wir haben über Twitter keinen Einblick. ^BL,Thu Oct 19 18:12:50 +0000 2017
63925,えっ……特典抜くと代引きが出来る…… これもう(Amazonの仕様)わかんねぇな,ツイート拝見いたしました。恐れ入りますが、商品によってコンビニ払いや代金引換をご利用いただけないことがございます。ギフト券でのご注文もご検討ください。コンビニ等で購入できるギフト券: コンビニ払いのチャージタイプ: RI,Thu Nov 30 07:57:18 +0000 2017
