tweet_id,customer_message,brand_reply,timestamp,intent,should_escalate,escalation_reason,ideal_reply_notes,pred_trivial,pred_keyword,pred_llm,generated_reply,pred_should_escalate,pred_escalation_reason
1097842,Amazonで本を買って、そのまま熊本に住む祖母に送ったつもりが、なぜか我が家に届く。あれ？と思い、注文履歴を確認してみると、請求書の送り先が祖母になってた… 。うっかりな孫でごめんなさい。,突然失礼いたします、公式サポートです。「請求先住所」については便宜上ご登録いただくこととなっておりますが、別途請求書が送付されるということはございません。TN,Sun Oct 15 05:50:06 +0000 2017,billing_payment,no,,clarify billing address doesn't mean invoice is sent there,delivery_issue,general_complaint,delivery_issue,TN,no,"The customer is reporting a minor delivery address error and apologizing, which is a standard account/order correction issue that does not meet the criteria for escalation such as financial disputes, extreme anger, or complex security breaches."
1727718,I got my #EchoDot on 3-Nov &amp; today Alexa turned 3 year old #HBDAlexa Are we celebrating her birthday in India,"Oh yes!! Why don't you wish her yourself? You can say ""Alexa, happy birthday"" and find out!! #HBDAlexa ^RR",Tue Nov 07 03:51:14 +0000 2017,other,no,,"just a cute post about Alexa, no issue",delivery_issue,general_complaint,product_inquiry,"Oh yes!! Why don't you wish her yourself? You can say ""Alexa, happy birthday"" and find out!! #HBDAlexa ^RR",no,"The message is a general product inquiry and celebratory feedback regarding the device's anniversary, not a complaint or complex issue."
326371,"In firestick, settings then to the direct tv app. Clear cache. If that doesn't work then clear data too. Solved.",Perfect! Glad you got it figured out! Thanks for letting us know. 🙂 ^LB,Sat Oct 07 16:25:47 +0000 2017,other,no,,thank them for sharing the fix,delivery_issue,general_complaint,other,Perfect! Glad you got it figured out! Thanks for letting us know.  ^LB,no,"The message is a routine technical troubleshooting tip or feedback regarding a Firestick app, which does not meet the criteria for escalation."
1082359,"I'm pissed. Also, I'M CRYING. I CAN'T BELIEVE YOUR BOOK'S BEEN OUT FOR LIKE 2 WEEKS &amp; I STILL HAVEN'T READ IT 😭💔","I'm sorry to see the date changed! The book is still on its way to you, if not received by Thursday, please let us know! ^AR",Mon Oct 23 19:25:04 +0000 2017,delivery_issue,no,,"apologize for delay, give updated delivery status",delivery_issue,general_complaint,general_complaint,"I'm sorry to see the date changed! The book is still on its way to you, if not received by Thursday, please let us know! ^AR",no,"The message is a humorous, hyperbolic complaint about not having read a book rather than a genuine service failure or financial dispute."
2161828,so much time has been wasted following up to get my orders replaced. Amazon made the mistake and I have to take the hassle.,"Really sorry to hear about this, were you order's delayed? ^KM",Thu Nov 09 07:10:13 +0000 2017,damaged_or_wrong_item,yes,says it's been a repeated hassle to get items replaced,look into why replacements have taken so long,delivery_issue,general_complaint,damaged_or_wrong_item,"Really sorry to hear about this, were you order's delayed? ^KM",yes,The customer reports repeated failures in resolving the issue and expresses significant frustration regarding the wasted time and hassle.
2931424,"just part of a conversation with Melvin on your customer service team who seemed to think it was okay to take 3/4 minutes to reply to every message I typed, was rude and didn't actually say sorry for the mistake at any point in the conversation...",I'm sorry to hear that Simon. Please use the feedback e-mail received after the chat and their manager will be notified. ^DC,Wed Nov 29 07:43:55 +0000 2017,general_complaint,yes,complaint about a specific rude staff member,"needs manager review of the chat, bot can't judge staff conduct",delivery_issue,general_complaint,general_complaint,I'm sorry to hear about that experience. Please use the feedback e-mail received after the chat and their manager will be notified. ^DC,no,"The message is a general complaint about customer service responsiveness and tone, which does not meet the specific criteria for escalation such as financial disputes, threats, or complex account issues."
518849,the delivery company for my “Amazon scheduled delivery” has had my item for over a week and has now missed 2 delivery windows. I’m upset and doubting they will ever come through. Help?,I'm sorry to hear you haven't received your order. We'd like to look into the delivery and all available options here: ^LI,Sat Dec 02 01:59:30 +0000 2017,delivery_issue,yes,"missed 2 delivery windows already, item held over a week","apologize, look into what's holding up the delivery company",delivery_issue,delivery_issue,delivery_issue,I'm sorry to hear you haven't received your order. We'd like to look into the delivery and all available options here: ^LI,yes,"The customer reports that the delivery has missed multiple windows and the item has been held for over a week, meeting the criteria for repeated delivery failures."
637348,"not a single response from usps. all I received from you guys was ""we do not have a delivery date"" and it was sent to KY.","Thanks for the update, Tiania. In this case, would you be able to reach out to us here via phone or chat so we can take a look at this order with you? ^GS",Wed Nov 22 19:25:21 +0000 2017,delivery_issue,no,,"ask for tracking number, check with carrier",delivery_issue,delivery_issue,delivery_issue,"Thanks for the update. Since USPS hasn't provided a delivery date, please reach out to us here via phone or chat so we can take a look at this order with you: ^GS",yes,"The customer reports a missed delivery window and a lack of resolution from previous support, indicating a repeated failure."
2805127,Por isso eu te amo. Se a Amazon existe graças a Deus porque existe.,Muito obrigado pelas suas palavras! Saiba que o amor é mútuo. 🙈 Tomara que você consiga aproveitar as nossas promoções! :D ^CR,Wed Nov 22 02:37:23 +0000 2017,other,no,,"just a loving comment, no action needed",delivery_issue,general_complaint,other,Muito obrigado pelas suas palavras! Saiba que o amor  mtuo.  Tomara que voc consiga aproveitar as nossas promoes! :D ^CR,no,"The message is a compliment expressing gratitude and praise, which falls under routine feedback."
2613172,Empiezo a estar un poco frustrado con que en los paquetes de ponga una fecha de entrega y a la hora de la verdad lleguen dias mas tarde,"Hola Ivan, lamento cualquier inconveniente. ¿Podrías informarme si tienes algún pedido pendiente de entrega? ^AZ",Fri Nov 17 12:53:29 +0000 2017,delivery_issue,no,,ask if they have a delivery pending right now,delivery_issue,general_complaint,delivery_issue,"Hola, lamento cualquier inconveniente. Podras informarme si tienes algn pedido pendiente de entrega? ^AZ",no,"The customer expresses mild frustration about a late delivery but does not indicate extreme anger, financial loss, or repeated failures requiring human intervention."
2454053,this all orders are returned it's self why you just put if you don't want to sell or deliver #Amazon,We'd like to sort this for you. Please reply to the correspondence you received from Social Media team. ^GD,Sun Oct 29 18:32:51 +0000 2017,delivery_issue,no,,ask for more detail on what orders were returned and why,delivery_issue,refund_return,delivery_issue,We'd like to sort this for you. Please reply to the correspondence you received from Social Media team. ^GD,no,"The message expresses frustration about delivery but does not meet the specific escalation criteria for financial disputes, security breaches, or repeated failures."
205772,"Ah I see. I'll get on my pc later and try it. Guys, yall so helpful. Top lads. Let's just hope my issue is sorted.",Feel free to let us know the outcome of the contact! ^GG,Thu Oct 12 02:29:16 +0000 2017,other,no,,"thank them, no complaint here",delivery_issue,delivery_issue,other,Feel free to let us know the outcome of the contact! ^GG,no,"The customer is expressing gratitude and positive feedback, which falls under routine praise and does not require human escalation."
2399807,"So, doesn't want to refund my money? I have been patiently waiting. I sent the product back &amp; still haven't seen the money. Smh.","Hello, without sharing personal account details. Can you share with us what has occurred. Was the item sold by us directly ? ^CR",Fri Oct 20 11:17:39 +0000 2017,refund_return,yes,"says refund never came after they returned the item, sounds fed up",needs account check to confirm refund status,delivery_issue,refund_return,refund_return,"Hello, without sharing personal account details. Can you share with us what has occurred. Was the item sold by us directly? ^CR",no,"The customer is inquiring about the status of a standard refund after a return, which is a routine support task without indicators of high-value financial dispute or extreme distress."
73631,"Gee, thanks for suddenly wanting me to enter a random code that you sent to my old phone without reason, . I sold that phone. And the password was correct. But you know. Good job.","Hi, if you are getting verification codes sent to an old phone number, can you please update your new number on your account? You can find the instructions on how to do this here: ^KI",Thu Nov 30 10:21:17 +0000 2017,account_access,yes,"can't verify identity since old phone was sold, security code issue","needs manual account verification, can't self-serve",delivery_issue,account_access,account_access,"Hi, if you are getting verification codes sent to an old phone number, can you please update your new number on your account? You can find the instructions on how to do this here: ^KI",yes,"The customer is locked out of their account due to a security verification code sent to an old, sold phone, which constitutes a complex account access issue requiring human intervention."
73518,do you consider a communal area of a block of flats a safe place to leave a delivery? Especially when I am in the flat all day? Lucky my neighbours are not thieves.,"I am sorry to hear this, Alan. Is this the first time this ha happened? If not have you raised this with us directly?^SM",Thu Nov 30 10:34:31 +0000 2017,delivery_issue,no,,"note the delivery location preference, no theft actually happened",delivery_issue,delivery_issue,delivery_issue,I'm sorry to hear about the inconvenience with your delivery location. Please use this link so we can look into this with you: ^DO,no,"The message is a general inquiry about delivery safety policies and feedback regarding a communal area, not a specific financial dispute, security breach, or repeated failure requiring human intervention."
1103664,"Dear Amazon team, I placed order from your portal twice for the same product first on 29'sep then 6'oct still waiting for delivery",We've responded to you via DM. Kindly refer to the same. ^ST,Sun Oct 15 06:11:54 +0000 2017,delivery_issue,no,,"check both order numbers, give delivery status on each",delivery_issue,delivery_issue,delivery_issue,We've responded to you via DM. Kindly refer to the same. ^ST,no,"The customer is inquiring about a delayed delivery without expressing extreme anger, threatening legal action, or reporting a high-value financial dispute."
1108266,Any idea whether I can drop my return at a locker or if I have to pay to return the items? I have a print label.. ?!,"Hey, get in touch here: and we'll be happy to help. ^RS",Fri Nov 10 07:18:52 +0000 2017,refund_return,no,,explain locker drop off options for returns and if it's free,delivery_issue,refund_return,refund_return,"Hey, get in touch here: and we'll be happy to help. ^RS",no,"This is a standard inquiry about return logistics and costs, which falls under general policy questions suitable for automated handling."
1159111,Does this look like the shirt advertised?,"I'm sorry the shirt you received is different from the picture. When you contacted us, what info/options did we provide? ^BH",Sun Oct 15 19:25:24 +0000 2017,damaged_or_wrong_item,no,,"ask for a photo, offer replacement or refund",delivery_issue,product_inquiry,product_inquiry,"I'm sorry the shirt you received is different from the picture. When you contacted us, what info/options did we provide? ^BH",no,"This is a standard product inquiry regarding item accuracy, which falls under general product questions suitable for automated handling."
327577,Which doesn’t matter much because some of them were for my twins’ birthday party this evening. So that’s ruined.,"We'd like to look at what options may be available. When you have a moment, please reach us here: ^AC",Sat Oct 07 17:08:56 +0000 2017,delivery_issue,no,,apologize the items didn't arrive in time for the event,delivery_issue,general_complaint,damaged_or_wrong_item,"We'd like to look at what options may be available. When you have a moment, please reach us here: ^AC",yes,"The customer reports that the damaged items have ruined a specific, time-sensitive event (twins' birthday party), indicating a high-impact failure that requires human intervention to resolve."
1864715,アマゾンで買ったものが写真と違ってたので、返品して再度注文したらまた違うものが来るという悪夢・・・ああ3重苦。,なお、Amazonマーケットプレイスの出品者が発送する商品の場合は、恐れ入りますが、出品者に直接お問い合わせください。出品者へのお問い合わせ方法は、こちらをご参照ください。 TN,Mon Oct 30 08:37:56 +0000 2017,damaged_or_wrong_item,yes,wrong item sent twice in a row,look into why the replacement order also came wrong,delivery_issue,general_complaint,damaged_or_wrong_item, TN,yes,"The customer reports a repeated failure where a replacement item was also incorrect, meeting the escalation criteria for multiple failed support attempts."
1638591,is the offer still validwhere Vodafone customers get 250 cash back on prime subscription? I am nt able to use the same now.pl help,You may check and verify the details here: ^PB,Tue Oct 17 13:05:16 +0000 2017,billing_payment,no,,check if the cashback offer is still valid and how to use it,delivery_issue,product_inquiry,product_inquiry,You may check and verify the details here: ^PB,no,"This is a standard inquiry regarding the validity of a promotional offer and a minor usage issue, which does not meet the criteria for escalation."
2113609,Prime is an absolute god send when christmas is concerned ! I suggest everyone signs up ! #AmazonPrime,I personally love purchasing my Christmas presents on Amazon Prime too:) I hope you enjoy your festive shopping Kyle :) ^GA,Wed Nov 08 16:41:51 +0000 2017,other,no,,"just a happy post about Prime, no issue",delivery_issue,general_complaint,other,We're so glad you're enjoying Prime! Happy festive shopping! ^GA,no,"The message is a positive compliment and recommendation for Amazon Prime, which falls under routine feedback."
2967746,"I received an email that my package was delivered today, approx 4 hours ago. But, I've no package in my possession. Nothing on back patio, nothing at the front door, nothing at the apt manager office. Umm, where's my order?",I'm sorry you haven't received your package! Please review the steps listed here: ^QJ,Wed Nov 29 23:17:54 +0000 2017,delivery_issue,yes,"marked as delivered but nowhere to be found, could be stolen","needs investigation, may need reship or refund",delivery_issue,delivery_issue,delivery_issue,I'm sorry you haven't received your package! Please review the steps listed here: ^QJ,no,"This is a standard missing package inquiry where the customer has not yet indicated extreme anger, financial loss exceeding thresholds, or repeated support failures."
1437606,ええええAmazonさんからなんも頼んでないのに宅急便来るの怖すぎ,ご心配をおかけしております。ご家族のご注文や、お知り合いからの贈り物である可能性はございませんでしょうか。 お心当たりがない場合は文末のリンクよりカスタマーサービスまでお問い合わせください。 SM,Fri Oct 20 11:09:54 +0000 2017,account_access,yes,"got a package they never ordered, could mean account misuse",check if someone else has account access or ordered as a gift,delivery_issue,general_complaint,delivery_issue,  SM,yes,"The customer reports receiving an unauthorized package they did not order, which constitutes a potential security breach or account compromise requiring human investigation."
805611,"Ur store card service is bad. Made $800 pymnt on 7th money taken from bank, put on a hold. Told wait 1 day, 2 days now the 15th?","info when it was available? Let us know, we'd love to help out! (2/2) ^SA",Thu Oct 12 17:08:00 +0000 2017,billing_payment,yes,$800 held for over a week with no clear answer,"needs account team to release the hold, high dollar amount",delivery_issue,billing_payment,billing_payment,So sorry to hear the payment is still on hold! Please DM us your order number and the date of the transaction so we can look into this for you. ^SA,yes,"The customer is reporting a financial dispute involving an $800 payment that has been on hold for multiple days, which meets the criteria for high-value billing issues."
671811,Thanks to Amazon i m having a problem solving issues regarding Saregama Caarvan which i bought on Amazon.The site did not put the serial no. of the set on order summary &amp; now Saregama customer care says they cant help with the product which stopped working in 3 months.,Kindly get in touch with us here: and we'll check it for you. ^AU,Thu Nov 23 08:29:02 +0000 2017,damaged_or_wrong_item,yes,product broke in 3 months and the seller won't help,"customer stuck between Amazon and 3rd party seller, needs help sorting that out",delivery_issue,general_complaint,damaged_or_wrong_item,Im sorry to hear about the issue with your Saregama Caarvan. Kindly get in touch with us here: [link] and well check it for you. ^AU,yes,"The customer is facing a product failure with no serial number for warranty support, requiring human intervention to resolve the dispute and arrange a replacement or refund."
180572,I placd an order iPhone se 32 Gb variant with net banking and my acc blocked for security reason!My Order ID 404-6662997-2205169,"from our account specialist team, kindly revert to the email for further assistance. (2/3)^AP",Wed Oct 04 12:12:28 +0000 2017,account_access,yes,"account got blocked after placing an order, needs security review",needs account team to verify identity and unblock,delivery_issue,account_access,account_access,We cant discuss account details publicly. Please DM us your email ID so our team can assist you with the blocked account issue. ^AM,yes,"The customer reports a locked account due to security reasons, which is a complex account issue requiring human intervention."
2803279,So sent me a text saying I should buy something new for my cat. The only thing I would ever need if I had a cat is a lifetime supply of allergy pills. Bigger question - what on earth did someone in my house search for to trigger that algorithm?,Thanks for reaching out! Here's how you can improve your recommendations and avoid those random suggestions: ^AR,Wed Nov 22 01:44:06 +0000 2017,other,no,,just a question about how ads/recommendations work,delivery_issue,product_inquiry,general_complaint,Thanks for reaching out! Here's how you can improve your recommendations and avoid those random suggestions: ^AR,no,The message is a lighthearted complaint about a marketing algorithm rather than a serious issue requiring human intervention.
2903574,"You seriously need to rethink using Hermes to send big expensive items - they left my 43"" TV OUTSIDE in a cupboard which ended up with it getting smashed. #NotAHappyCustomer",Oh no! I'm so sorry to see your TV was delivered like this! We'd like to submit delivery feedback and see what options are available for your order. Please call or chat with us here: ^MB,Tue Nov 28 18:58:04 +0000 2017,damaged_or_wrong_item,yes,expensive TV left outside and got smashed,"apologize, this needs replacement or refund for a costly item",delivery_issue,damaged_or_wrong_item,delivery_issue,Oh no! I'm so sorry to hear your TV was damaged during delivery. We'd like to look into this for you. Please call or chat with us here: ^MB,yes,"The customer reports a high-value item (43"" TV) was damaged due to improper delivery, constituting a significant financial dispute and service failure."
1677993,After a month you are saying that address is undeliverable. I hv ordered so many things on sm location before. 407-38523644307521,I'm sorry about the trouble with the order. We'd like to take a closer look into this. Kindly report it to our support1/3 ^KH,Mon Nov 06 14:42:28 +0000 2017,delivery_issue,no,,"double check the address on file, it worked before",delivery_issue,delivery_issue,delivery_issue,I'm sorry about the trouble with the order. We'd like to take a closer look into this. Kindly report it to our support team here: [Link] and you will be connected to our team to assist further. 1/2^SC,yes,"The customer reports a delivery failure after a month of delay, which constitutes a missed delivery window and requires human intervention to resolve the undeliverable address issue."
2634731,So for the 4th time in 3 months my deliveries have just gone missing from while forever showing 'out for delivery'. Shocking service.,"I'm sorry for the troubles! To clarify, have we missed the promised delivery date found in your order confirmation e-mail? Please let us know, Jenni. ^AB",Fri Nov 17 19:11:24 +0000 2017,delivery_issue,yes,says this is the 4th time in 3 months,"apologize, look into pattern of missing deliveries",delivery_issue,delivery_issue,delivery_issue,"I'm so sorry to hear about the repeated delivery issues! To help us investigate this further, please DM us your order details: ^RA",yes,"The customer reports a repeated failure with four missing deliveries in three months, which meets the escalation criteria for multiple missed delivery windows."
2664654,Oui comme énoncé dans mon premier tweet. J’ai reçu un bon d’achat dd 5e qui ne couvrira pas la différence avec le prix dans le commerce,"Concernant les bons de réduction, ils sont soumis à des conditions d'utilisation. Voir : ^ARC",Tue Oct 31 11:23:17 +0000 2017,refund_return,no,,"check terms of the voucher, see if more compensation is possible",delivery_issue,general_complaint,billing_payment,"Concernant les bons de rduction, ils sont soumis  des conditions d'utilisation. Voir : ^ARC",no,"The customer is inquiring about a standard billing discrepancy regarding a gift card value, which does not meet the criteria for high-value financial disputes or unauthorized charges."
2621071,Can I purchase items on Amazon UK from the US and have them shipped to Romania? If so how would that work? Thanks!,"Hello! Yes, if the item is eligible to ship to Romania you will see it at checkout. More info can be found here: ^CN",Fri Nov 17 15:52:52 +0000 2017,product_inquiry,no,,explain international shipping eligibility to Romania,delivery_issue,delivery_issue,product_inquiry,"Hello! Yes, if the item is eligible to ship to Romania you will see it at checkout. More info can be found here: ^CN",no,"This is a standard inquiry about international shipping policies and does not involve financial disputes, account issues, or extreme distress."
1356317,Logistics at have gone horribly wrong. They fibbed re the 'attempted delivery' of 5 items yesterday; still not here today. Poor.,"I'm really sorry you haven't received your parcel! If not delivered by 21:00, please let us know: ^BV",Fri Oct 27 19:13:17 +0000 2017,delivery_issue,yes,"accusing carrier of lying about a delivery attempt, several items missing",look into the carrier's claim vs reality,delivery_issue,delivery_issue,delivery_issue,"I'm really sorry you haven't received your parcel! If not delivered by 21:00, please let us know: ^BV",no,"The customer is reporting a standard delivery delay and false attempt status for 5 items without indicating high financial value, threats, or repeated support failures."
1061384,Qué otras alternativas tengo para enviar lo que necesitan?,"Hola, es necesario seguir las instrucciones especificadas y enviar los datos haciendo uso de los medios establecidos. ^KS",Mon Oct 23 13:01:25 +0000 2017,other,no,,"not enough context, seems to be a follow-up to another question",delivery_issue,product_inquiry,delivery_issue,"Hola, es necesario seguir las instrucciones especificadas y enviar los datos haciendo uso de los medios establecidos. ^KS",no,"The customer is asking a general question about alternative delivery options, which is a standard policy inquiry suitable for automated handling."
2227063,What do you do when Prime says one day delivery but doesn't actually deliver in one day?,When was the expected delivery date on your confirmation email? What does your tracking currently say: ^MI,Fri Nov 10 09:21:19 +0000 2017,delivery_issue,no,,check tracking against the promised delivery date,delivery_issue,delivery_issue,delivery_issue,Hi there! Thanks for reaching out. Could you please DM us your order number and the expected delivery date so we can look into this for you? ^MI,no,This is a general policy inquiry regarding Prime delivery guarantees rather than a specific complaint about a failed shipment or financial dispute.
715448,it was supposed to arrive today. At least I'll get it Thurs. Hope it's signed like I ordered #TurtlesAllTheWayDown 🐢🐢,Please keep us posted when your order arrives! We'd love to hear how it is! ^GM,Tue Oct 10 23:44:52 +0000 2017,delivery_issue,no,,let them know updated delivery day,delivery_issue,general_complaint,delivery_issue,Please keep us posted when your order arrives! We'd love to hear how it is! ^GM,no,The customer is inquiring about a minor delivery delay with a positive tone and no signs of anger or financial dispute.
723285,Amazonで送り状が文字化けしてた件、荷物がちゃんと届いたのに、今度はなぜか返送されたことになって、返金手続き済みになった……。ミニスーパーファミコンが無料になるクーポンは使った覚えがないんですけど……。(もしかしてAmazon側で別の人と間違って手続きされたのでは……),ご迷惑をお掛けしております。本件につきましては状況を確認した上でご案内させていただきますので、誠に恐れ入りますが、以下のリンクよりカスタマーサービスにお問い合わせください。 TN,Wed Oct 11 02:13:42 +0000 2017,refund_return,yes,account shows wrong return/refund status even though item was received,"needs someone to check the account records, looks like a mix-up",delivery_issue,general_complaint,delivery_issue, TN,yes,"The customer reports a complex discrepancy involving a lost Mini Super Famicom (high-value item) and an unauthorized coupon application, indicating a potential financial dispute or account error that requires human investigation."
434588,"Amazon logestic team has arrived my house and talking roude, that he has delivered to neibour itseems, and we don't no anyone there and","That's unexpected, I'm sorry. Please respond to the email you received from the social media team, we'll look into this. ^JC",Fri Oct 13 10:52:00 +0000 2017,delivery_issue,yes,driver was rude and item ended up with an unknown neighbor,look into the courier's conduct and find the missing package,delivery_issue,delivery_issue,delivery_issue,I'm sorry to hear about the rude behavior and the delivery issue. Please DM us your order details so we can look into this for you. ^JC,yes,"The customer reports a delivery failure where the package was left with an unknown neighbor, requiring human intervention to resolve the missing merchandise."
343044,I did all follow ups after and it didn't resolve my issue and hence I had to do this. I want a resolution. Look at the product page and so many were cheated!!,"It is never our intention to cause inconvenience to you, my sincere apologies for the trail with the refunds. Write to us here: &amp; we'll get this sorted. ^MJ",Sun Nov 19 18:37:36 +0000 2017,refund_return,yes,says they already tried to follow up before with no fix,"needs a person to review, past attempts to resolve failed",delivery_issue,general_complaint,general_complaint,We sincerely apologize for the inconvenience and the frustration caused. We want to make this right. Please DM us your order details so we can investigate and resolve this for you. ^MJ,yes,"The customer reports that previous follow-ups failed to resolve the issue and alleges widespread fraud, indicating a complex dispute requiring human intervention."
318548,till now i have no confirmation about order even though guaranteed delivery !!,Apologies for the trouble. Please drop your details here: we'll connect with you on this. ^RB,Sat Oct 07 08:13:31 +0000 2017,delivery_issue,no,,ask for order number to check delivery confirmation,delivery_issue,delivery_issue,delivery_issue,Apologies for the trouble. Please drop your details here: we'll connect with you on this. ^RB,no,"The customer is inquiring about a missing delivery confirmation for a guaranteed delivery, which is a standard tracking status issue that does not meet the criteria for financial dispute, repeated failure, or extreme anger."
1497307,Mail aberrant de + puisqu'il pretend que le colis n'a pas été livré alors qu'il etait dans ma bal et que je l'ai retourné 😂,L'avez-vous signalé à notre SAV afin qu'il prenne les mesures nécessaires?^FT,Fri Nov 03 12:49:22 +0000 2017,delivery_issue,no,,ask them to report to shipping company support,delivery_issue,general_complaint,delivery_issue,L'avez-vous signal  notre SAV afin qu'il prenne les mesures ncessaires?^FT,no,"The customer is reporting a minor delivery discrepancy with a lighthearted tone and no indication of financial loss, anger, or complex account issues."
224398,Mera contact nahi hua so plz forward you this issue to your team,provided above and we'll check the issue for you. (2/2) ^KA,Thu Oct 05 06:34:18 +0000 2017,general_complaint,no,,ask them to clarify what issue needs forwarding,delivery_issue,general_complaint,general_complaint,"We'd like to help, kindly respond to the latest correspondence you received from us and we'll reach out to you soon. ^MN",no,"The message is a general complaint about lack of contact without specific details indicating financial dispute, severe anger, or complex account issues."
197777,"Try ordering twice, but am told not allowed because it violates limit. I explain it's for my gran, the responses are unhelpful/repetitive.",Please contact us to discuss your options : ^TD,Wed Oct 04 13:26:56 +0000 2017,general_complaint,yes,says previous replies were unhelpful and repetitive,"needs a real answer about the order limit, not a canned reply",delivery_issue,delivery_issue,general_complaint,We're sorry to hear about the frustration with the ordering limits. Please DM us so we can look into your specific situation and help you find a solution. ^TD,no,"The customer is expressing frustration with repetitive bot responses regarding a standard purchase limit policy, which does not meet the criteria for financial dispute, security breach, or extreme anger requiring human intervention."
2360434,No I contacted just delayed 😑,Please keep us posted on the delivery. ^JF,Mon Nov 13 21:11:16 +0000 2017,delivery_issue,no,,ask for updated tracking status,delivery_issue,delivery_issue,delivery_issue,Please keep us posted on the delivery. ^JF,no,"The customer is reporting a minor delivery delay without signs of extreme anger, financial dispute, or repeated support failures."
182501,Trying to purchase Star Wars Battlefront II for PC and getting this error. Any help?,Have you tried clearing cache/cookies and restarting your device? ^VS,Wed Oct 04 17:20:00 +0000 2017,product_inquiry,no,,"ask for a screenshot of the error, suggest basic troubleshooting",delivery_issue,product_inquiry,billing_payment,Have you tried clearing cache/cookies and restarting your device? ^VS,no,"The customer is reporting a technical error during a purchase attempt, which is a standard troubleshooting issue not meeting the criteria for financial dispute or complex account security escalation."
2837000,Not getting the option of e mailing as soon as i sign in...,You may try the option for chat/phone to contact us. We'll check this for you. ^SG,Mon Nov 27 15:12:17 +0000 2017,account_access,no,,suggest trying chat or phone instead of email option,delivery_issue,account_access,general_complaint,You may try the option for chat/phone to contact us. We'll check this for you. ^SG,no,"The message describes a minor UI inconvenience regarding email options, which does not meet the criteria for financial disputes, security breaches, or extreme anger."
2802340,"hola, necesito su ayuda, me habilitan para enviarles mensaje directo? gracias","¡Hola! Sí, con gusto te ofrecemos nuestro servicio a través de Mensaje Directo. Por seguridad necesitamos que nos envíes primeramente tu consulta o solicitud a través de la opción de Mensaje Directo y estaremos respondiendo a través de ese medio. ¡Saludos! ^PC",Wed Nov 22 01:11:57 +0000 2017,other,no,,confirm they can DM after sending an initial request,delivery_issue,product_inquiry,other,"Hola! S, con gusto te ofrecemos nuestro servicio a travs de Mensaje Directo. Por seguridad necesitamos que nos enves primeramente tu consulta o solicitud a travs de la opcin de Mensaje Directo y estaremos respondiendo a travs de ese medio. Saludos! ^PC",no,"The customer is politely requesting a channel to send a direct message, which is a routine inquiry that does not meet the criteria for escalation."
2419470,"If someone can contact me personally, I can help. Cz I had enough of filling form and updating you guys. needs fast solution to it",I understand. Please share the details and your preferred time of call here : and we'll get back. ^SK,Sun Oct 29 12:41:53 +0000 2017,general_complaint,yes,"tired of filling out forms again and again, wants a real person",offer direct contact instead of repeating the form process,delivery_issue,general_complaint,general_complaint,I understand. Please share the details and your preferred time of call here : and we'll get back. ^SK,yes,"The customer explicitly requests personal contact and expresses frustration with previous support interactions, indicating a need for human intervention."
535060,They’ve now marked them as ‘return requested’ which isn’t the case at all. Asked them to find out where they were. #makingitupastheygoalong,SO sorry to hear that your package hasn't arrived and is showing as return requested. Have you already contacted us through the link previously provided? ^GS,Sat Dec 02 12:14:58 +0000 2017,delivery_issue,yes,"says they already contacted before about this, wrong status shown",check with account team why it's marked return requested,delivery_issue,refund_return,refund_return,SO sorry to hear that your package hasn't arrived and is showing as return requested. Have you already contacted us through the link previously provided? ^GS,no,"The customer is inquiring about a return status discrepancy and expressing frustration, but the message does not indicate a high-value financial dispute, security breach, or repeated support failure that meets the specific escalation criteria."
1558960,where is my order ? When will i get it ? 😤,Apologies for the trouble. Kindly reach out to our support team here: &amp; we'll look into it. ^EM,Mon Oct 23 10:50:56 +0000 2017,delivery_issue,no,,ask for order number to check status,delivery_issue,product_inquiry,delivery_issue,Apologies for the trouble. Kindly reach out to our support team here: &amp; we'll look into it. ^EM,no,"The message is a standard delivery status inquiry with mild frustration, lacking the severity, financial dispute, or repeated failure criteria required for escalation."
1398273,And my second order is marked delivered directly to customer where as i dint get it... whats going on....,"Seems like an incorrect tracking update, could be an error. Please connect with us via the link provide earlier. ^MS",Mon Oct 16 17:33:37 +0000 2017,delivery_issue,yes,marked delivered but customer says they never got it,"check tracking for errors, may need reship",delivery_issue,delivery_issue,delivery_issue,"Seems like an incorrect tracking update, could be an error. Please connect with us via the link provide earlier. ^MS",no,This is a standard delivery discrepancy inquiry that can be resolved by checking tracking details or initiating a standard replacement/refund process without requiring immediate human intervention.
1072160,Every time I'm told that my query has been escalated and will be resolved. 9 hrs ago I was told that I will get a back call in 30 mins,Sorry to know about your experience. Please share your details here: I'll reach and assist. ^SV,Sat Oct 14 23:58:40 +0000 2017,general_complaint,yes,already promised a callback that never happened,"needs real follow up, bot already failed to deliver on promise once",delivery_issue,delivery_issue,general_complaint,Sorry to hear we've let you down with the missed callback! Please DM us your order details so we can look into this and get it resolved for you. ^SV,yes,The customer reports repeated failures by previous support agents and missed delivery windows for a promised callback.
964969,I have sent my details. Please call!,Thank you for sharing your details. We've received them and will get in touch with you at the earliest. ^AU,Sat Oct 14 12:37:43 +0000 2017,other,no,,"confirm details received, let them know next steps",delivery_issue,general_complaint,account_access,Thank you for sharing your details. We've received them and will get in touch with you at the earliest. ^AU,yes,"The intent is account access, which falls under complex account issues requiring human verification and security review."
